Date,ABG,ANG,APN,ARI,CLH,CLS,CPI,DSY,FBR,IMP,MTN,NED,NPN,REM,SOL,WHI,DSY,BTI,FSR,SBK
3/3/2010,6494.166016,25223.12891,6788.065918,8667.239258,1166.593018,2223.855469,6102.301758,2728.206543,2023.959595,14241.2666,6127.186035,6699.55957,17381.05469,4424.439941,19167.36523,1327.800049,2728.206543,15905.81445,852.847778,5994.808105
3/4/2010,6487.108398,25311.99219,6816.452637,8525.630859,1166.593018,2220.028076,6212.439941,2744.494385,1994.877808,14160.1416,6265.061523,6782.632324,17356.47461,4492.506836,19070.1875,1327.800049,2744.494385,15959.08887,861.872864,6051.026367
3/5/2010,6541.223633,25416.11523,6765.888672,8954.947266,1159.114624,2220.028076,6325.556641,2785.213867,2043.609741,14233.88965,6292.210449,6779.953613,17205.48828,4513.748047,19033.32617,1297.622925,2785.213867,15938.88281,883.53241,6089.407227
3/8/2010,6593.82373,25087.67188,6852.824219,9197.701172,1164.349487,2227.683105,6481.835449,2756.709961,2082.910645,14330.36719,6268.255371,6948.783691,17205.48828,4633.955078,19502.46094,1325.385864,2756.709961,15962.63672,882.178772,6184.005371
3/9/2010,6479.062988,24942.79688,6777.421387,8990.459961,1156.422363,2235.338135,6586.020996,2786.842041,2059.330322,14248.73438,6329.472168,6807.287598,17410.31641,4610.299805,19371.76953,1318.746948,2786.842041,15683.35059,873.153748,6054.810547
3/10/2010,6598.604492,25020.17969,6831.53418,9192.306641,1163.60144,2296.580322,6697.647461,2773.812012,2043.609741,14416.45313,6278.900879,6913.943848,17553.69531,4634.438477,19234.38281,1345.302979,2773.812012,15611.15039,888.496033,6104.54248
3/11/2010,6569.913574,24745.73438,6919.356445,8943.258789,1162.853638,2294.283691,6883.692383,2801.501953,2059.330322,14330.36719,6148.477539,6860.348145,17556.0332,4682.712891,18924.75391,1327.800049,2801.501953,15892.97559,882.178772,6075.351074
3/12/2010,6579.477539,25195.6543,6919.356445,8932.469727,1159.114624,2273.614746,6920.902832,2790.914307,2059.330322,14694.74805,6284.757813,6860.348145,17644.4043,4680.29834,19100.3457,1337.456909,2790.914307,15854.97363,886.69104,6189.409668
3/15/2010,6598.604492,25015.68555,6842.179199,8838.066406,1144.158569,2265.959229,6920.902832,2820.51709,2004.309692,14619.79492,6366.736816,6893.041016,17793.63281,4639.265137,18999.81836,1357.977539,2820.51709,15580.12109,887.142395,6084.000977
3/16/2010,6651.202148,25285.63867,6790.727051,8825.475586,1144.158569,2265.959229,7069.739746,2795.848633,2059.330322,14581.94629,6398.677734,6951.996094,18141.83789,4658.575684,19033.32617,1370.048096,2795.848633,15820.14941,893.4599,6162.381836
3/17/2010,6780.304199,25627.58008,6901.614258,8630.375977,1151.636719,2373.133301,7069.739746,2820.51709,2043.609741,14636.86523,6388.030273,7155.127441,18475.41602,4773.470703,19033.32617,1403.243652,2820.51709,15865.10938,902.484558,6324.550781
3/18/2010,6797.041016,25644.67773,7260.001465,8713.990234,1153.132202,2436.671387,7025.087402,2828.741211,2043.609741,15287.7041,6627.582031,7262.319824,18902.62891,4852.641602,19120.45313,1442.473633,2828.741211,15908.81055,927.753784,6378.60498
3/19/2010,6785.564453,25510.60156,7087.019043,8631.273438,1153.132202,2383.850586,6943.228027,2861.632568,2057.758057,15213.49121,6608.94873,7081.702637,18580.75781,4948.227539,19066.83789,1370.048096,2861.632568,15706.78125,922.790588,6313.737793
3/22/2010,6785.564453,25510.60156,7087.019043,8631.273438,1153.132202,2383.850586,6943.228027,2840.104736,2057.758057,15324.06934,6635.565918,7081.702637,18567.3457,4953.566406,19066.83789,1441.58667,2840.104736,15706.78125,922.790588,6313.737793
3/23/2010,6718.144043,25330.62891,7071.049805,8743.661133,1169.583984,2334.856445,6746.02002,2845.186279,2057.758057,14842.42969,6499.820313,7211.405762,18832.40234,4834.780762,18899.29297,1362.805786,2845.186279,15737.81348,920.534119,6276.97998
3/24/2010,6718.144043,24925.70703,7108.308105,8473.933594,1170.182251,2296.580322,6810.019531,2845.186279,2044.395752,14953.74902,6471.07373,7203.36377,18533.93945,4752.712891,18932.79688,1351.942017,2845.186279,15727.68164,920.534119,6255.898926
3/25/2010,6789.391113,24745.73438,7163.307617,8496.412109,1164.199951,2287.394043,6794.391602,2824.62915,2043.609741,15065.07031,6132.510254,7342.714844,18551.49609,4752.712891,19302.07227,1388.154663,2824.62915,15972.13965,923.693176,6259.685059
3/26/2010,6727.706055,24732.23438,7012.501953,8406.5,1166.593018,2296.580322,6932.064453,2824.62915,2044.395752,15027.96289,6175.096191,7310.557617,18580.75781,4736.780762,19696.14063,1396.74646,2824.62915,15965.81348,916.462891,6205.62793
3/29/2010,6765.958496,25329.73242,7065.728027,8312.095703,1159.114624,2296.580322,6846.48291,2812.294678,2082.910645,15585.29785,5991.439941,7423.109863,18449.08203,4801.953613,20214.19531,1402.269409,2812.294678,16073.4707,920.609741,6156.977539
3/30/2010,6789.391113,24890.60742,6990.32373,8451.455078,1159.114624,2277.441895,6883.692383,2808.182861,2043.609741,15844.29492,5956.839355,7605.337891,18656.83594,4692.367676,20467.52734,1370.357788,2808.182861,16098.79492,923.835144,6148.867676
3/31/2010,6804.212891,25011.18555,7056.856445,8617.338867,1166.593018,2269.021973,7036.250977,2836.963867,2074.263672,15881.40137,5962.161621,7503.506348,18522.23438,4730.987793,20288.58984,1382.631714,2836.963867,16060.80371,930.74646,6194.814941
4/1/2010,6813.297852,25519.60352,7087.905273,8811.091797,1153.132202,2258.303955,7248.345215,2795.848633,2082.910645,15955.61523,6053.153809,7574.342773,18791.4375,4728.57373,20577.42773,1386.927124,2795.848633,15991.13867,930.74646,6202.923828
4/2/2010,6813.297852,25519.60352,7087.905273,8811.091797,1166.593018,2270.55249,7248.345215,2795.848633,2082.910645,15746.75293,6053.153809,7559.442383,18791.4375,4728.57373,20245.66016,1386.927124,2795.848633,15991.13867,930.74646,6202.923828
4/5/2010,6813.297852,25519.60352,7087.905273,8811.091797,1166.593018,2270.55249,7248.345215,2795.848633,2082.910645,15746.75293,6053.153809,7559.442383,18791.4375,4728.57373,20245.66016,1386.927124,2795.848633,15991.13867,930.74646,6202.923828
4/6/2010,6835.29248,26545.42383,7238.710938,8923.477539,1174.071045,2275.145752,7665.085449,2795.848633,2106.490479,16233.9082,6120.313965,7628.836426,18668.54297,4764.298828,21037.41016,1442.158691,2795.848633,15937.31055,933.51123,6343.469727
4/7/2010,6769.785156,26702.89258,7509.274902,8833.570313,1166.593018,2364.712402,7813.924316,2817.227783,2139.502197,16475.10156,6131.147949,7601.59082,18375.93164,4752.712891,21071.23242,1429.885498,2817.227783,15916.40625,944.108765,6324.010254
4/8/2010,6574.696289,26724.49414,7203.227539,9021.928711,1166.593018,2318.015137,7888.34082,2816.405518,2137.93042,16326.67578,6071.569336,7368.364746,18200.36523,4692.367676,21342.49219,1374.653687,2816.405518,15775.8125,906.325989,6229.95166
4/9/2010,6694.23584,27103.32422,7238.710938,9033.618164,1159.114624,2334.856445,7962.012207,2797.493164,2161.510498,16330.38867,6052.611328,7380.353027,18440.30273,4735.815918,21003.58984,1398.587524,2797.493164,15741.61231,919.2276,6324.550781
4/12/2010,6679.89209,26747.88672,7141.131348,9080.820313,1157.619141,2339.450439,7627.876465,2826.27417,2161.510498,16475.10156,6079.693359,7318.235352,18229.625,4685.127441,20766.83398,1413.929321,2826.27417,15886.00586,910.933533,6192.112793
4/13/2010,6641.639648,25915.53125,7183.711426,8927.076172,1155.375854,2386.146729,7516.249023,2820.51709,2240.11084,15584.55371,6055.319336,7274.638672,18083.32227,4726.160645,20330.52734,1424.975708,2820.51709,15994.30957,912.316162,6173.191895
4/14/2010,6753.048828,26495.03516,7353.146484,8914.936523,1141.31665,2397.629395,7456.71582,2899.458984,2244.040771,16020.17871,6104.606934,7338.395996,17907.75391,4741.125977,20834.47656,1439.090454,2899.458984,16024.06348,928.442444,6243.465332
4/15/2010,6761.177734,26455.43945,7376.210449,8990.911133,1129.052612,2411.409668,7442.577637,2876.434082,2432.681885,16215.35547,6160.935059,7469.174805,17966.27148,4694.781738,20902.12305,1442.158691,2876.434082,15778.34668,927.060181,6324.550781
4/16/2010,6622.991211,25825.54492,7235.162598,8951.350586,1116.189941,2373.133301,7516.249023,2869.855957,2334.431396,15711.45508,6039.071289,7301.885742,17893.12305,4702.022461,20360.9668,1399.200806,2869.855957,15528.81934,921.531433,6229.95166
4/19/2010,6598.604492,26122.49414,7318.549805,8766.137695,1106.468506,2365.478271,7404.620117,2861.632568,2358.011719,15287.7041,6001.15918,7274.638672,17849.23242,4721.81543,19955.09961,1405.95166,2861.632568,15642.18164,916.462891,6186.319824
4/20/2010,6694.23584,26140.49414,7309.679199,8811.091797,1105.122192,2399.926514,7374.853027,2902.748291,2381.592041,15844.29492,6001.15918,7337.851074,17876.73633,4692.367676,20056.56836,1455.046387,2902.748291,15930.97266,932.5896,6274.13623
4/21/2010,6646.418945,25960.52734,7234.276367,8833.570313,1124.71521,2419.064941,7412.0625,2953.731201,2397.311768,15896.24219,5978.408691,7338.94043,17764.37695,4712.160645,20164.80078,1469.774536,2953.731201,15865.10938,928.442444,6243.207031
4/22/2010,6631.119141,26005.51563,7163.307617,8804.349609,1132.94104,2376.960693,7516.249023,2960.309814,2358.011719,15280.2832,5822.96582,7268.102539,17849.23242,4685.127441,20218.91602,1442.158691,2960.309814,15864.47461,917.384399,6240.997559
4/23/2010,6566.568848,26320.46094,7182.824219,8793.111328,1121.724121,2448.155029,7646.481445,2920.016602,2202.382813,15428.70703,5957.828613,7247.393555,18083.32227,4727.125977,20333.91016,1442.158691,2920.016602,15864.47461,921.531433,6144.344727
4/26/2010,6789.868652,26712.79102,7247.582031,8923.477539,1114.245728,2434.375732,7739.504395,2923.305908,2334.431396,15768.60254,5930.748047,7465.360352,17979.73242,4813.055664,20722.86523,1440.317871,2923.305908,15832.17676,958.392395,6377.967285
4/27/2010,6789.868652,26712.79102,7240.46875,8919.5625,1112.878662,2428.128418,7739.504395,2918.306152,2334.431396,15760.71387,5927.784668,7461.629395,18132.95508,4810.651855,20712.50391,1440.317871,2918.306152,15832.17676,957.913208,6374.779785
4/28/2010,6655.25293,27251.79492,7127.82373,8670.384766,1106.767578,2411.409668,7590.666504,2919.194092,2326.571289,15306.26172,5783.425781,7233.770508,17732.1875,4692.850586,20360.9668,1429.885498,2919.194092,15262.82617,921.531433,6155.392578
4/29/2010,6706.189941,27620.74023,7274.194824,8945.955078,1129.202393,2389.20874,7598.11084,2910.971191,2256.616699,15347.07324,5871.169434,7307.335938,17527.35938,4779.263184,20279.79297,1429.885498,2910.971191,14822.67773,937.65802,6213.383789
4/30/2010,6734.879395,28029.26953,7407.260254,8979.671875,1133.688965,2369.305908,7568.342285,2952.08667,2299.061279,15643.92383,5920.997559,7294.801758,17556.62109,4755.125977,20360.9668,1439.090454,2952.08667,14744.14844,941.344055,6334.337402
5/3/2010,6789.868652,27726.01563,7442.743652,8878.523438,1132.193359,2396.099121,7665.085449,2953.731201,2240.11084,15732.97754,5911.249512,7424.493164,17790.70703,4755.125977,20442.14258,1450.136841,2953.731201,14887.27441,938.118835,6379.073242
5/4/2010,6788.433105,27913.18945,7318.549805,8361.546875,1136.680176,2388.443115,7657.645508,2953.731201,2279.411133,14909.2207,5795.342773,7319.868652,17451.28125,4767.194824,20056.56836,1436.022217,2953.731201,15120.33496,921.070618,6240.997559
5/5/2010,6397.656738,28165.14258,7138.470215,8222.636719,1136.530884,2323.374268,7441.831055,2956.197998,2260.546875,14538.16211,5755.263184,7083.918945,16883.61523,4659.057129,19616.88086,1402.883179,2956.197998,15029.77051,900.335876,6075.307617
5/6/2010,6389.650391,28030.16602,7275.08252,8091.821777,1121.724121,2296.580322,7461.921875,2937.285645,2240.11084,14394.93359,5687.560547,7274.638672,17172.13281,4648.919922,19481.5918,1396.132813,2937.285645,15009.50879,914.619629,6130.537598
5/7/2010,6141.664551,28795.0332,6928.227051,7822.091797,1121.724121,2250.64917,7218.574219,2902.748291,2200.811035,13803.46094,5557.029785,6865.952148,16503.22461,4535.472168,18811.91016,1342.128418,2902.748291,14532.61914,863.935547,5743.926758
5/10/2010,6421.685547,27967.17969,7318.549805,8510.795898,1128.454346,2311.890381,7441.831055,3026.094727,2326.571289,14842.42969,5632.856934,7274.638672,17146.38281,4610.299805,19326.00977,1401.65564,3026.094727,14566.18652,914.619629,6039.407227
5/11/2010,6555.570313,29239.56055,7327.421387,8280.628906,1128.454346,2388.443115,7433.644531,3026.094727,2279.411133,14498.83008,5632.856934,7372.726074,16971.40234,4634.438477,19092.63477,1448.295898,3026.094727,14561.74902,930.74646,6086.353516
5/12/2010,6694.23584,29603.98828,7362.904297,8766.137695,1136.680176,2432.844238,7367.412598,3042.540527,2365.871582,15436.13086,5781.80127,7740.544434,17527.35938,4694.781738,19345.62305,1466.706299,3042.540527,14623.8125,958.392395,6283.524414
5/13/2010,6596.214355,29334.04102,7358.469238,8586.768555,1130.249023,2429.781738,7441.831055,2990.735107,2389.451416,15272.86328,5600.35791,7628.291016,18071.61328,4624.782715,19293.53906,1442.158691,2990.735107,14466.75488,944.569763,6268.060059
5/14/2010,6448.938965,28655.56055,7213.872559,8167.791504,1131.445557,2411.409668,7441.085449,2919.194092,2472.768311,14397.15918,5551.612793,7512.223633,18024.79883,4513.748047,19041.90039,1420.066406,2919.194092,14275.49316,916.923523,6064.812988
5/17/2010,6287.800781,29055.98633,7162.421387,8271.186523,1124.71521,2449.685791,7289.274414,2911.793701,2479.841797,14601.24219,5590.067383,7519.852539,17556.62109,4476.094238,19075.04492,1404.724121,2911.793701,14179.86426,908.629639,6074.753906
5/18/2010,6467.109375,28938.10742,7176.615723,8271.638672,1131.595093,2468.824463,7292.994629,2923.305908,2436.611816,14486.21289,5687.01709,7656.082031,18024.79883,4544.161133,19278.6582,1426.817017,2923.305908,14077.90137,928.442444,6149.868164
5/19/2010,6361.436035,28633.06445,7113.631348,7944.817871,1136.680176,2487.962402,7270.668945,2902.748291,2436.611816,13892.51563,5594.941895,7536.200684,17556.62109,4465.473145,18947.19922,1411.474609,2902.748291,14344.52441,921.531433,6075.307617
5/20/2010,6236.651367,28255.12695,6791.614258,7554.61377,1121.724121,2399.160645,7217.085938,2861.632568,2397.311768,13358.18848,5381.00293,7362.372559,16854.35547,4393.060547,18466.92383,1368.516724,2861.632568,14312.22754,875.454773,5752.211914
5/21/2010,6108.489746,27724.21875,6564.518555,7574.841309,1105.272217,2338.684814,7218.574219,2859.98877,2401.242188,13209.76465,5340.379883,7321.503418,16620.26563,4432.645508,18446.63281,1331.695923,2859.98877,14249.5293,882.366272,5801.366699
5/24/2010,6260.543945,27782.70898,6830.646484,7725.889648,1095.849609,2360.119385,7292.994629,2843.54248,2403.599609,13803.46094,5659.935547,7441.928223,17206.07422,4525.816895,18604.91992,1362.379761,2843.54248,14376.19043,903.100708,6033.332031
5/25/2010,6027.95459,28669.95703,6733.066406,7372.546387,1085.678955,2319.546143,7237.181152,2795.848633,2475.912109,13306.24023,5508.824707,7231.045898,16400.8125,4422.025391,18177.4043,1337.832642,2795.848633,14202.0332,875.454773,5752.211914
5/26/2010,6168.260254,30323.87109,6991.211426,7709.256348,1081.640869,2376.960693,7255.785645,2861.632568,2428.751953,13878.41602,5957.828613,7251.753418,17556.62109,4706.367676,18567.71484,1383.858765,2861.632568,14169.73535,901.257629,5938.336914
5/27/2010,6220.85791,29415.0293,7185.484863,7867.047363,1091.811279,2449.685791,7292.250488,2874.789551,2436.611816,14564.13672,5892.833496,7342.753906,17527.35938,4682.712891,18737.50195,1393.064087,2874.789551,14274.85938,907.708374,5914.036133
5/28/2010,6216.076172,28789.63281,7092.340332,7822.091797,1106.767578,2507.100342,7404.620117,2878.079102,2436.611816,14300.68457,5770.969238,7356.376465,17556.62109,4653.746582,18636.03516,1420.680298,2878.079102,14261.5625,903.100708,5906.855957
5/31/2010,6120.92334,29514.00977,7025.808105,7863.898926,1106.019775,2491.024658,7337.644043,2878.079102,2432.681885,14213.11328,5846.795898,7252.29834,17632.69922,4641.678223,18925.55273,1420.680298,2878.079102,14311.58887,895.728333,5832.295898
6/1/2010,6139.571777,29495.11328,7096.775879,7754.659668,1099.289429,2528.535156,7386.018555,2853.40918,2326.571289,14248.73438,5794.800293,7220.148926,17517.41211,4586.644531,18686.76758,1405.338135,2853.40918,14947.44141,895.728333,5857.146973
6/2/2010,6204.12207,29219.76172,6953.953125,7754.659668,1097.793945,2536.955811,7479.040039,2852.587646,2333.645508,14386.02539,5715.181641,7168.380859,17410.9043,4643.610352,18855.20508,1448.295898,2852.587646,15072.19922,919.688049,5951.591797
6/3/2010,6072.629395,29253.95508,6961.936523,7844.570313,1106.767578,2507.100342,7516.249023,2841.075439,2350.151611,14226.47266,5567.318848,7097.543945,17259.33008,4562.023926,18971.55469,1472.843384,2841.075439,15208.99902,892.042175,5872.05957
6/4/2010,6086.476074,28984.00391,6724.194824,7723.191895,1106.767578,2439.733887,7590.666504,2795.848633,2358.011719,13543.7168,5497.451172,7038.691406,16795.83008,4512.783691,18466.92383,1448.90979,2795.848633,15173.53027,878.219299,5743.926758
6/7/2010,5919.627441,29604.89648,6715.324219,7282.637695,1106.917236,2449.685791,7590.666504,2754.73291,2350.151611,13209.76465,5416.208008,6939.517578,16898.24609,4431.679688,18251.13477,1446.455078,2754.73291,15243.83008,857.023804,5688.144531
6/8/2010,5852.674805,29946.83984,6741.937012,7123.046875,1110.506592,2468.824463,7516.249023,2730.063721,2350.151611,13289.17188,5319.79834,6784.214355,16377.40137,4417.198242,18196.34375,1455.046387,2730.063721,15041.16406,832.142883,5616.898438
6/9/2010,6009.511719,29514.91211,6994.759277,7327.591797,1114.245728,2487.196777,7553.456543,2754.73291,2314.781494,13803.46094,5492.03418,6944.420898,16415.44336,4526.783203,18602.20898,1491.253784,2754.73291,15272.32715,859.32782,5688.697266
6/10/2010,5954.670898,29397.92969,7070.163086,7769.495117,1121.724121,2545.376709,7609.270996,2771.179443,2350.151611,13799.75293,5686.477051,6898.644531,15754.14356,4566.368652,18797.70703,1513.346191,2771.179443,15386.95313,874.99408,5741.165527
6/11/2010,5914.118652,29171.17188,6992.985352,7609.007324,1121.724121,2572.935547,7669.724121,2749.799072,2326.571289,13692.14356,5697.850586,6811.462402,15765.84668,4513.265137,18551.48047,1531.143188,2749.799072,15323.62695,855.641785,5688.697266
6/14/2010,6000.903809,29420.42773,7088.791992,7773.540527,1114.245728,2618.101807,7669.724121,2760.489502,2338.361328,14055.78418,5849.503906,6923.168945,15976.52441,4605.47168,19311.125,1534.21167,2760.489502,15535.15137,875.454773,5799.156738
6/15/2010,6024.812988,29609.39453,7268.87207,7877.836426,1119.480591,2664.033447,7783.068848,2795.026367,2319.497559,14486.21289,5930.748047,6974.936523,15888.73926,4719.401855,19447.76953,1534.21167,2795.026367,15579.48535,893.885315,5826.771973
6/16/2010,6024.812988,29609.39453,7268.87207,7877.836426,1114.600342,2641.297363,7783.068848,2795.026367,2319.497559,14486.21289,5927.118164,6974.936523,15836.18066,4719.401855,19280.7168,1539.28064,2795.026367,15579.48535,893.885315,5826.771973
6/17/2010,6096.058105,30324.77344,7236.937012,7979.433105,1132.94104,2679.343994,7934.195313,2795.848633,2318.711182,14694.00879,6130.606445,6904.096191,15932.63379,4708.780762,19616.88086,1589.443115,2795.848633,15568.71191,906.325989,5799.156738
6/18/2010,5976.518066,30504.73438,7269.760254,8032.929199,1136.680176,2717.620117,8085.32373,2836.963867,2318.711182,14260.60742,6133.855469,6893.198242,16386.18164,4770.091309,19326.00977,1549.553955,2836.963867,15313.49316,873.150879,5879.792969
6/21/2010,6055.893555,30212.29102,7167.744141,8071.589844,1135.18457,2702.30957,8206.224609,2860.809814,2299.061279,14768.22168,6039.071289,7004.906738,16298.39844,4755.125977,20022.74609,1575.942261,2860.809814,15199.5,874.533325,5868.193848
6/22/2010,6144.830078,30216.79297,6996.533691,7956.955566,1133.688965,2679.343994,8652.054688,2836.963867,2306.921631,14575.2666,6147.395996,6979.293945,15388.37988,4733.402832,19650.70117,1568.577759,2836.963867,15345.16211,892.963867,5956.010254
6/23/2010,6115.664063,29874.84961,6963.710938,7777.137695,1121.724121,2693.88916,8555.331055,2876.434082,2301.419434,14226.47266,6052.611328,6969.487793,15508.34863,4677.884766,19447.0918,1566.123047,2876.434082,15364.16504,875.454773,5893.048828
6/24/2010,6010.467773,30229.38672,6917.583008,7773.09082,1121.724121,2671.688965,8689.834961,2877.256836,2301.419434,13899.9375,5806.173828,6816.364746,15449.83008,4708.29834,19109.54688,1552.622314,2877.256836,15339.46191,875.454773,5826.771973
6/25/2010,6025.290039,30311.26758,6954.84082,7562.254395,1115.741211,2683.171387,8916.525391,2878.079102,2283.341064,13944.46191,5821.880371,6867.040527,15332.78125,4745.470703,19116.31055,1546.484863,2878.079102,15377.45801,869.003967,5771.541504
6/28/2010,5969.785645,30324.77344,6866.130859,7597.317871,1115.891113,2667.340576,9218.78125,2898.636719,2299.061279,14055.78418,5656.6875,6920.444336,15326.34473,4726.160645,19177.1875,1528.074707,2898.636719,15440.15527,875.454773,5743.926758
6/29/2010,5893.317383,29784.85938,6775.646484,7283.086914,1114.245728,2641.083984,8992.088867,2885.479736,2299.061279,13655.03906,5592.235352,6703.023926,15092.8418,4644.092773,18940.43359,1490.640015,2885.479736,15316.66211,861.631714,5780.378418
6/30/2010,5809.162598,29870.34961,6750.808594,7255.664551,1149.392822,2621.777832,8917.28125,2882.190186,2295.130859,13358.18848,5470.370605,6539.00293,15209.88672,4569.74707,18575.1582,1469.774536,2882.190186,15459.15332,832.142883,5655.005371
7/1/2010,5807.728027,28885.01758,6602.662598,7012.458984,1106.767578,2654.984375,8954.306641,2869.855957,2287.270996,13358.18848,5416.749023,6579.326172,14630.51758,4562.023926,18365.45703,1477.138794,2869.855957,15460.42383,837.211182,5633.467285
7/2/2010,5861.758789,28705.05078,6653.227051,7170.251953,1135.932373,2703.635742,9143.217773,2869.855957,2287.270996,13754.48047,5573.277832,6691.57959,14806.08203,4561.541992,18720.59375,1486.343994,2869.855957,15677.01465,857.484863,5702.503906
7/5/2010,5832.37207,28277.62305,6648.791992,7057.864258,1106.767578,2703.635742,9124.326172,2841.897705,2291.200928,13803.46094,5578.693359,6729.724121,15414.71484,4557.195313,18683.38672,1503.5271,2841.897705,15674.48047,857.023804,5743.926758
7/6/2010,6058.28418,28060.75977,6761.452148,7319.049316,1101.532837,2764.643555,9010.980469,2828.741211,2279.411133,13840.56836,5752.01123,7029.427734,15464.45801,4665.815918,19048.66797,1491.867188,2828.741211,15772.64746,879.140747,5909.617188
7/7/2010,6103.708496,27890.69141,6786.29248,7305.114258,1121.724121,2741.47583,9067.65332,2845.186279,2278.625732,13729.24902,5822.422852,6926.983398,15865.33203,4693.81543,18832.20703,1501.686279,2845.186279,15819.5127,889.277588,6031.12207
7/8/2010,6218.468262,27598.23633,6817.339844,7282.637695,1106.767578,2804.02832,9105.433594,2845.186279,2279.411133,13729.24902,5863.044434,7195.627441,16035.04883,4682.712891,18960.72852,1521.93811,2845.186279,15937.31055,905.404541,6075.307617
7/9/2010,6256.242188,28091.35742,6848.38916,7456.611816,1102.280518,2807.116943,9105.433594,2865.744385,2267.621094,13803.46094,6011.989746,7195.627441,16169.64551,4668.713867,19035.13672,1515.801025,2865.744385,15984.17188,908.168945,6123.359375
7/12/2010,6205.70459,28194.83984,6706.452148,7417.500977,1102.280518,2826.423096,9105.433594,2886.302246,2327.10498,14026.09766,5949.702637,7165.657227,16181.35254,4634.438477,18940.43359,1549.553955,2886.302246,16054.4707,903.100708,6084.696777
7/13/2010,6395.385742,28426.10156,6848.38916,7547.870117,1091.512085,2818.700684,9048.761719,2894.524658,2329.516602,14174.52246,6003.324219,7243.03418,16562.33008,4699.608398,19177.1875,1549.553955,2894.524658,16434.45508,923.835144,6185.768555
7/14/2010,5941.611816,28211.0332,6857.259277,7511.007813,1097.793945,2797.850098,8689.834961,2898.636719,2331.124512,14018.67676,5957.828613,7231.045898,16795.83008,4693.81543,19369.97852,1534.21167,2898.636719,16466.125,914.158936,6130.537598
7/15/2010,6481.455566,27985.17188,6874.114258,7550.117188,1106.767578,2805.572998,8765.398438,2893.703369,2339.162354,13933.33203,6123.022461,7192.902344,16735.55664,4716.505371,19346.30078,1528.688354,2893.703369,16683.97852,900.335876,6080.830078
7/16/2010,6519.706543,27862.79297,6866.130859,7604.0625,1114.245728,2841.86792,8728.371094,2906.859619,2411.507568,13729.24902,6334.796387,7160.208496,17176.22852,4725.677734,18940.43359,1534.21167,2906.859619,16656.11719,912.316162,6162.019043
7/19/2010,6451.552246,27175.31641,6849.275879,7379.290527,1114.245728,2821.018066,8840.958984,2894.524658,2483.049561,13729.24902,6186.39209,7184.18457,16781.20313,4686.575195,18953.9668,1533.598145,2894.524658,16428.125,903.100708,6102.922852
7/20/2010,6386.09082,27031.33594,6817.339844,7372.546387,1114.245728,2821.018066,9007.200195,2894.524658,2540.121094,13844.27832,6242.178223,7152.57959,16795.83008,4743.058105,18967.49414,1528.074707,2894.524658,16377.46094,908.168945,6069.785645
7/21/2010,6526.879395,27130.32422,7091.453613,7502.915039,1114.245728,2880.480225,9029.870117,2911.793701,2588.351807,14174.52246,6385.709473,7257.203125,17381.05469,4826.571777,19480.24023,1525.006226,2911.793701,16212.79492,928.442444,6240.997559
7/22/2010,6632.07373,27174.41211,7131.37207,7700.712891,1114.245728,2872.757813,9029.870117,2959.487549,2620.505371,14806.06641,6404.121582,7429.396484,17697.07422,4933.744141,19819.8125,1564.89624,2959.487549,16278.66211,945.491089,6348.696777
7/23/2010,6658.375,26725.39258,7147.339844,7731.284668,1114.245728,2895.925293,9180.242188,2960.309814,2608.447754,15102.17578,6418.206055,7479.527344,17790.70703,4861.814453,19752.16992,1555.690552,2960.309814,16372.39258,950.098572,6418.286621
7/26/2010,6694.23584,26634.50391,7291.050293,7822.091797,1113.348511,2898.242188,9221.047852,2976.756348,2652.658691,15243.17676,6388.416992,7569.44043,17790.70703,4947.746094,19920.60352,1577.169434,2976.756348,16434.45508,958.392395,6461.918945
7/27/2010,6694.455566,26005.51563,7318.549805,7732.181152,1121.724121,2818.700684,9218.78125,2969.355469,2652.658691,15124.43652,6385.709473,7484.978027,17761.44727,4971.398438,19921.28125,1555.690552,2969.355469,16213.43066,939.961792,6461.918945
7/28/2010,6572.55957,26241.27734,7252.018066,7687.22998,1136.680176,2772.366211,9445.474609,2968.532715,2668.735352,14545.58301,6255.718262,7367.277344,18226.70117,4899.95166,19515.41211,1565.509644,2968.532715,16282.46191,937.65802,6318.873535
7/29/2010,6639.24707,26185.48438,7229.840332,7749.264648,1151.636719,2818.700684,9672.164063,2970.17749,2684.812012,14622.02148,6269.802246,7416.86377,18399.33984,4870.986328,19887.45703,1591.897949,2970.17749,15998.10742,939.961792,6361.399902
7/30/2010,6484.21875,26527.42383,7229.840332,7689.477051,1166.443359,2791.672363,9747.726563,2980.86792,2672.75415,14656.16016,6334.254395,7367.821777,18200.36523,4827.539063,19549.23633,1594.966187,2980.86792,15960.73828,933.050354,6268.613281
8/2/2010,6588.084961,26410.44531,7201.453125,7802.762695,1166.593018,2876.619141,9755.285156,3026.094727,2708.92749,14990.85645,6498.907715,7456.642578,18375.93164,4947.746094,20124.21484,1607.853638,3026.094727,15991.13867,949.177368,6323.842773
8/3/2010,6432.525391,27083.53125,7212.098633,7727.6875,1166.593018,2780.088623,9785.508789,3050.763672,2753.138428,14828.33301,6407.374512,7122.063965,18388.80469,4893.67627,19616.88086,1572.873657,3050.763672,16269.16406,917.845154,6130.537598
