Date,Open,High,Low,Close,Adj Close,Volume
2018-10-30,2690.354248,2704.946777,2607.115723,2682.133301,2506.083984,268771
2018-10-31,2692.409668,2826.002441,2655.414795,2692.409668,2515.685791,306645
2018-11-01,2720.155762,2723.238770,2613.281494,2692.204102,2515.493896,241933
2018-11-02,2630.751465,2724.266357,2596.017090,2692.409668,2515.685791,462979
2018-11-05,2692.204102,2815.726074,2672.473389,2733.515137,2554.093262,376193
2018-11-06,2754.067871,2774.620605,2622.530273,2692.409668,2515.685791,200523
2018-11-07,2753.862305,2754.067871,2692.614990,2731.459717,2552.172607,56016
2018-11-08,2731.459717,2763.933105,2682.133301,2747.696533,2567.343750,73897
2018-11-09,2748.929688,2748.929688,2712.962402,2720.977783,2542.378662,1467044
2018-11-12,2651.304199,2754.067871,2614.720215,2682.955322,2506.852051,115590
2018-11-13,2743.791504,2743.791504,2594.989502,2661.169434,2486.496094,91476
2018-11-14,2712.962402,2712.962402,2571.148438,2599.716797,2429.077148,47458
2018-11-15,2651.304199,2651.304199,2613.898193,2620.475098,2448.473145,23953
2018-11-16,2636.917236,2747.696533,2605.471436,2692.409668,2515.685791,133198
2018-11-19,2589.645996,2754.067871,2589.645996,2671.856934,2496.482178,105864
2018-11-20,2651.304199,2692.204102,2589.645996,2651.304199,2477.278564,29957
2018-11-21,2671.856934,2671.856934,2553.884033,2618.625244,2446.744385,24575
2018-11-22,2618.625244,2671.651367,2556.967041,2612.253906,2440.791504,274917
2018-11-23,2610.198486,2671.651367,2550.184570,2668.773926,2493.601563,67280
2018-11-26,2579.369385,2692.204102,2579.369385,2671.034912,2495.713867,175163
2018-11-27,2620.680420,2692.409668,2569.504150,2692.409668,2515.685791,392643
2018-11-28,2692.409668,2712.962402,2641.027832,2682.133301,2506.083984,50168
2018-11-29,2682.133301,2692.409668,2641.027832,2671.856934,2496.482178,57987
2018-11-30,2688.093506,2712.962402,2616.364502,2712.962402,2534.889404,219999
2018-12-03,2712.962402,2836.278809,2642.672119,2733.515137,2554.093262,70433
2018-12-04,2836.278809,2836.278809,2651.715088,2733.309570,2553.901123,380586
2018-12-05,2774.620605,2815.726074,2642.466309,2642.466309,2469.020752,63694
2018-12-06,2668.568359,2712.962402,2621.708252,2647.193604,2473.437744,126683
2018-12-07,2671.856934,2712.962402,2630.340332,2651.304199,2477.278564,132979
2018-12-10,2677.817139,2677.817139,2569.093018,2630.545898,2457.882568,505343
2018-12-11,2712.551270,2712.962402,2579.574951,2651.304199,2477.278564,160100
2018-12-12,2569.298584,2712.756836,2569.298584,2671.856934,2496.482178,247241
2018-12-13,2598.894531,2712.756836,2425.223877,2610.198486,2438.870850,480188
2018-12-14,2569.093018,2610.198486,2491.403809,2507.640381,2343.044189,289246
2018-12-18,2507.640381,2548.540283,2384.118408,2421.318848,2262.388672,184933
2018-12-19,2527.987793,2527.987793,2348.356689,2469.823486,2307.709717,84665
2018-12-20,2425.223877,2544.635498,2425.018311,2507.434814,2342.852051,729610
2018-12-21,2507.434814,2558.816895,2466.329346,2466.329346,2304.444824,144759
2018-12-24,2547.307129,2547.307129,2466.329346,2466.329346,2304.444824,9920
2018-12-27,2548.540283,2548.540283,2451.120361,2470.439941,2308.285645,98473
2018-12-28,2466.329346,2568.270996,2465.301758,2548.540283,2381.259766,251937
2018-12-31,2568.682129,2592.523193,2492.020264,2592.523193,2422.355713,464619
2019-01-02,2492.431396,2610.198486,2492.431396,2610.198486,2438.870850,7833
2019-01-03,2508.873535,2610.198486,2507.640381,2507.640381,2343.044189,55306
2019-01-04,2599.922363,2599.922363,2531.276123,2533.125732,2366.856934,7770
2019-01-07,2492.636963,2628.079590,2466.329346,2492.020264,2328.449463,156825
2019-01-08,2608.143311,2608.143311,2515.861572,2542.991211,2376.074951,18634
2019-01-09,2427.690186,2606.704590,2427.690186,2548.540283,2381.259766,529836
2019-01-10,2609.787598,2609.787598,2476.605713,2504.762939,2340.355713,74603
2019-01-11,2589.645996,2600.744385,2488.937500,2541.141357,2374.346680,149371
2019-01-14,2541.141357,2559.638916,2538.263916,2554.089600,2386.444824,31270
2019-01-15,2541.141357,2569.504150,2541.141357,2569.093018,2400.463379,28176
2019-01-16,2569.093018,2603.416260,2569.093018,2589.645996,2419.667236,65193
2019-01-17,2603.621826,2630.340332,2569.298584,2597.455811,2426.964600,209543
2019-01-18,2620.475098,2620.475098,2565.393555,2607.115723,2435.990479,69990
2019-01-21,2589.645996,2606.704590,2569.298584,2582.246826,2412.753906,48806
2019-01-22,2590.673584,2624.996582,2569.093018,2569.093018,2400.463379,49891
2019-01-23,2569.298584,2569.298584,2466.329346,2525.315918,2359.559814,409478
2019-01-24,2569.093018,2569.093018,2476.605713,2501.269043,2337.091064,129072
2019-01-25,2507.434814,2517.711182,2472.084229,2513.600586,2348.613525,56960
2019-01-28,2471.056396,2547.512695,2470.645508,2517.711182,2352.454102,99144
2019-01-29,2517.916748,2562.721680,2482.360596,2490.170654,2326.721436,98634
2019-01-30,2472.495117,2568.887695,2472.289795,2526.754395,2360.903564,170337
2019-01-31,2616.158936,2616.158936,2507.434814,2507.434814,2342.852051,80378
2019-02-01,2605.882568,2606.499023,2527.987793,2527.987793,2362.056152,148242
2019-02-04,2609.582031,2609.582031,2527.987793,2538.263916,2371.657959,219474
2019-02-05,2425.635010,2587.590576,2425.635010,2587.590576,2417.746826,64750
2019-02-06,2476.811279,2599.922363,2466.329346,2578.547363,2409.297119,290856
2019-02-07,2486.882080,2609.993164,2436.116943,2476.605713,2314.046631,33888
2019-02-08,2466.329346,2466.329346,2381.240967,2381.240967,2224.941650,42349
2019-02-11,2425.018311,2609.993164,2364.593262,2395.422363,2238.192139,163238
2019-02-12,2569.093018,2569.093018,2373.842041,2430.567627,2271.030518,77303
2019-02-13,2548.540283,2609.170898,2409.809326,2425.223877,2266.037598,62278
2019-02-14,2419.674805,2609.993164,2240.249268,2332.736572,2179.621094,270572
2019-02-15,2404.671143,2486.471191,2361.510498,2422.346436,2263.349121,202532
2019-02-18,2492.842529,2538.263916,2414.947510,2486.882080,2323.648438,167096
2019-02-19,2568.887695,2568.887695,2456.258545,2507.229492,2342.660645,233701
2019-02-20,2451.942383,2531.892578,2451.942383,2531.892578,2365.704590,99757
2019-02-21,2467.973633,2589.645996,2467.973633,2527.987793,2362.056152,81405
2019-02-22,2527.987793,2610.198486,2524.082520,2609.787598,2438.486816,91072
2019-02-25,2609.787598,2609.787598,2540.113770,2564.982666,2396.622803,67674
2019-02-26,2564.982666,2599.922363,2538.469482,2574.231201,2405.264404,56581
2019-02-27,2599.922363,2599.922363,2527.987793,2569.298584,2400.655518,131388
2019-02-28,2599.716797,2599.716797,2550.390137,2585.329834,2415.634521,66433
2019-03-01,2527.987793,2646.576904,2470.439941,2579.369385,2410.065186,235452
2019-03-04,2538.263916,2548.540283,2517.711182,2517.711182,2352.454102,215620
2019-03-05,2527.781982,2534.153564,2466.329346,2507.434814,2342.852051,93860
2019-03-06,2507.229492,2507.434814,2449.887207,2449.887207,2332.871094,48163
2019-03-07,2449.887207,2507.229492,2447.215332,2486.882080,2368.099121,40705
2019-03-08,2589.645996,2671.856934,2497.158447,2518.739014,2398.434326,38997
2019-03-11,2630.751465,2667.129639,2466.329346,2570.326416,2447.557617,136200
2019-03-12,2498.391602,2660.758301,2498.391602,2610.198486,2485.525391,27198
2019-03-13,2536.208740,2630.751465,2536.208740,2614.309082,2489.439697,102847
2019-03-14,2608.143311,2701.864014,2608.143311,2651.304199,2524.667725,146593
2019-03-15,2701.864014,2815.520508,2630.751465,2716.045410,2586.316650,269088
2019-03-18,2815.726074,2815.726074,2655.414795,2692.409668,2563.809814,130294
2019-03-19,2815.726074,2877.384277,2678.228271,2701.658447,2572.616943,109727
2019-03-20,2701.658447,2795.173340,2456.669678,2582.452393,2459.104492,5205878
2019-03-22,2531.276123,2670.418213,2497.158447,2569.298584,2446.579102,112656
2019-03-25,2669.185059,2669.185059,2486.882080,2515.656006,2395.498779,24668
2019-03-26,2515.656006,2640.822266,2497.158447,2511.134521,2391.193115,149624
2019-03-27,2471.673096,2609.993164,2456.669678,2527.987793,2407.241455,29115
2019-03-28,2452.970215,2651.098633,2452.970215,2466.534912,2348.723633,93880
2019-03-29,2507.023926,2508.051514,2456.258545,2456.258545,2338.938232,179377
2019-04-01,2559.227783,2559.227783,2458.108398,2548.540283,2426.812256,18834
2019-04-02,2562.927246,2649.043213,2458.313721,2527.987793,2407.241455,410188
2019-04-03,2528.398682,2589.029297,2504.968506,2504.968506,2385.321533,120981
2019-04-04,2504.968506,2546.279541,2462.424316,2546.279541,2424.659668,65499
2019-04-05,2589.234863,2589.234863,2467.357178,2483.593750,2364.968018,250531
2019-04-08,2527.987793,2527.987793,2466.329346,2466.329346,2348.528076,105995
2019-04-09,2515.039307,2569.093018,2398.710938,2434.267090,2317.997070,238104
2019-04-10,2405.082275,2499.008301,2405.082275,2488.731934,2369.860596,69328
2019-04-11,2507.434814,2525.932373,2415.564209,2465.712891,2347.941162,272119
2019-04-12,2476.605713,2481.949463,2425.223877,2447.626465,2330.718262,151235
2019-04-15,2477.222412,2477.222412,2425.223877,2447.626465,2330.718262,12713
2019-04-16,2427.279297,2507.229492,2425.223877,2507.229492,2387.474609,140059
2019-04-17,2507.229492,2507.640381,2454.203369,2506.201660,2386.495850,185624
2019-04-18,2497.158447,2523.671631,2486.882080,2507.434814,2387.670166,98468
2019-04-23,2557.583496,2557.583496,2497.158447,2507.434814,2387.670166,50698
2019-04-24,2507.434814,2507.434814,2426.251709,2428.101318,2312.125977,943474
2019-04-25,2507.229492,2507.229492,2413.508789,2459.135986,2341.678223,132950
2019-04-26,2425.223877,2466.329346,2425.223877,2466.329346,2348.528076,7434
2019-04-29,2466.329346,2466.534912,2456.052979,2466.329346,2348.528076,72360
2019-04-30,2465.301758,2466.329346,2445.982178,2465.096191,2347.353760,69742
2019-05-02,2456.052979,2466.329346,2445.982178,2464.274170,2346.570801,224125
2019-05-03,2446.187744,2461.191162,2398.916504,2398.916504,2284.334961,110973
2019-05-06,2468.384766,2484.210205,2367.676270,2385.968262,2272.005127,244925
2019-05-07,2367.881836,2382.679688,2261.007568,2360.071777,2247.345703,1020943
2019-05-09,2466.123779,2466.123779,2257.718994,2363.360107,2250.477051,290647
2019-05-10,2343.012939,2363.565674,2315.061279,2339.107910,2227.383301,138098
2019-05-13,2355.344482,2383.912842,2291.631104,2322.460205,2211.530762,88392
2019-05-14,2292.041992,2363.565674,2292.041992,2302.935059,2192.937988,83915
2019-05-15,2302.935059,2363.154541,2302.935059,2312.183838,2201.744873,38929
2019-05-16,2312.183838,2353.289307,2312.183838,2312.594971,2202.136719,86582
2019-05-17,2312.594971,2355.344482,2312.183838,2322.460205,2211.530762,722842
2019-05-20,2354.933594,2355.344482,2312.183838,2319.993896,2209.182129,64079
2019-05-21,2352.878418,2352.878418,2312.183838,2312.389404,2201.940918,99266
2019-05-22,2316.910889,2319.171875,2230.178467,2291.219971,2181.782471,217717
2019-05-23,2178.591064,2342.807373,2065.550781,2281.354736,2172.388428,326652
2019-05-24,2283.204590,2302.318604,2219.696533,2250.525635,2143.031738,142959
2019-05-27,2219.696533,2301.701904,2117.138184,2219.696533,2113.675293,183445
2019-05-28,2260.802002,2277.655273,2162.765381,2185.167969,2080.795898,816397
2019-05-29,2078.088135,2312.183838,2014.168945,2210.653320,2105.063965,196338
2019-05-30,2291.425537,2291.425537,2213.530518,2260.802002,2152.817383,210969
2019-05-31,2250.525635,2276.216553,2220.107422,2240.249268,2133.246338,205880
2019-06-03,2260.802002,2271.078369,2214.763916,2214.763916,2108.978271,37235
2019-06-04,2229.767334,2249.086914,2158.654785,2160.710205,2057.506348,228874
2019-06-05,2168.314697,2199.143799,2160.504639,2160.710205,2057.506348,83122
2019-06-06,2168.314697,2173.658203,2073.566406,2107.272949,2006.621460,163238
2019-06-07,2094.530273,2178.179932,1993.616333,2065.550781,1966.892090,198080
2019-06-10,2055.685547,2137.485596,2035.954956,2083.020752,1983.527588,408539
2019-06-11,2035.338257,2198.938232,2035.338257,2117.960449,2016.798706,337463
2019-06-12,2198.732666,2198.732666,2079.321289,2079.321289,1980.005005,336417
2019-06-13,2178.385498,2250.320068,2079.321289,2194.827637,2089.994385,297157
2019-06-14,2194.827637,2194.827637,2096.379883,2173.658203,2069.835938,158694
2019-06-18,2079.321289,2213.736084,2079.321289,2158.038086,2054.961914,129666
2019-06-19,2249.703613,2249.703613,2167.081299,2214.558350,2108.782471,149863
2019-06-20,2209.420166,2248.881348,2169.753418,2219.902100,2113.871094,84669
2019-06-21,2221.751709,2301.907471,2137.485596,2250.114502,2142.640381,446446
2019-06-24,2215.791504,2259.979736,2166.670410,2209.420166,2103.889893,464161
2019-06-25,2138.307617,2252.991943,2138.307617,2240.249268,2133.246338,105455
2019-06-26,2219.696533,2326.776367,2137.896484,2239.838135,2132.854980,225755
2019-06-27,2239.838135,2239.838135,2137.690918,2147.761963,2045.176636,135816
2019-06-28,2188.867188,2219.490967,2077.265869,2110.972412,2010.144287,186344
2019-07-01,2204.487305,2257.924561,2072.333252,2116.316162,2015.232788,51399
2019-07-02,2219.696533,2301.907471,2084.048340,2106.656494,2006.034424,131909
2019-07-03,2106.861816,2126.592529,2101.518311,2106.656494,2006.034424,541105
2019-07-04,2199.143799,2260.596436,2106.656494,2153.927734,2051.047852,11361
2019-07-05,2106.656494,2178.179932,2106.656494,2160.093506,2056.919189,164839
2019-07-08,2116.932617,2147.761963,2106.656494,2106.656494,2006.034424,341467
2019-07-09,2106.656494,2158.038086,2095.352295,2116.932617,2015.819824,250764
2019-07-10,2106.656494,2137.485596,2106.656494,2116.932617,2015.819824,21422
2019-07-11,2127.414551,2134.813721,2117.138184,2117.138184,2016.015625,31149
2019-07-12,2117.343750,2260.802002,2117.343750,2199.143799,2094.104248,103986
2019-07-15,2203.870850,2258.541260,2158.038086,2205.515137,2100.171387,38442
2019-07-16,2199.554688,2240.249268,2199.554688,2240.249268,2133.246338,104394
2019-07-17,2240.249268,2311.978271,2240.249268,2281.354736,2172.388428,106160
2019-07-18,2281.354736,2352.672607,2261.212891,2322.460205,2211.530762,113352
2019-07-19,2303.140625,2356.372314,2302.935059,2356.372314,2243.822998,151507
2019-07-22,2356.372314,2424.401855,2356.372314,2373.842041,2260.458252,141528
2019-07-23,2384.323975,2391.928467,2373.636475,2384.118408,2270.243896,68132
2019-07-24,2425.018311,2425.223877,2384.118408,2384.118408,2270.243896,193263
2019-07-25,2384.323975,2434.472656,2384.323975,2408.781738,2293.729004,653328
2019-07-26,2435.089111,2435.089111,2341.368652,2409.398193,2294.316162,139611
2019-07-29,2394.394775,2401.382813,2384.323975,2389.256592,2275.136719,55141
2019-07-30,2384.323975,2396.655518,2384.118408,2389.051025,2274.940918,192782
2019-07-31,2369.731445,2374.047607,2325.132080,2353.289307,2240.887207,284614
2019-08-01,2303.140625,2321.227051,2261.212891,2312.183838,2201.744873,246147
2019-08-02,2373.842041,2373.842041,2260.802002,2281.560303,2172.584473,84723
2019-08-05,2260.802002,2262.035156,2219.902100,2254.635986,2146.945801,203831
2019-08-06,2220.929688,2260.802002,2219.696533,2235.111084,2128.353516,46387
2019-08-07,2224.834717,2257.102539,2219.696533,2229.972900,2123.460693,58177
2019-08-08,2224.012451,2239.427002,2030.816650,2046.642456,1948.887085,920358
2019-08-12,2007.592041,2075.416260,1993.205200,2075.416260,1976.286499,161574
2019-08-13,2074.388672,2074.593994,1977.379639,2038.832275,1941.449829,73883
2019-08-14,1953.332886,2030.405640,1923.942505,2020.951416,1924.422974,126416
2019-08-15,1896.401855,2048.081055,1973.269043,2003.892578,1908.179077,210940
2019-08-16,1952.716309,1953.743896,1896.607300,1952.510742,1859.251343,219848
2019-08-19,1952.510742,2044.176025,1922.092651,1922.092651,1830.286133,152719
2019-08-20,1922.092651,1953.743896,1892.907837,1931.546997,1839.288940,168259
2019-08-21,1891.263550,1993.410645,1891.058105,1903.595215,1812.672241,19058
2019-08-22,1905.033936,1922.914795,1891.058105,1922.298218,1830.481934,215187
2019-08-23,1901.334351,1913.255005,1891.058105,1901.128906,1810.323730,267609
2019-08-26,1871.738525,1931.958008,1757.259644,1825.083740,1737.910767,88766
2019-08-27,1778.428955,1865.983643,1778.428955,1824.056152,1736.932251,113216
2019-08-28,1742.256226,1843.170166,1742.256226,1829.194336,1741.824951,57486
2019-08-29,1765.891846,1842.348145,1765.891846,1800.625977,1714.621216,68886
2019-08-30,1800.420532,1800.420532,1722.114502,1758.492920,1674.500610,194592
2019-09-02,1698.067749,1766.919556,1603.114136,1744.927979,1661.583618,123117
2019-09-03,1664.772339,1745.955688,1664.772339,1716.359741,1634.379883,148821
2019-09-04,1746.161255,1746.161255,1675.048706,1675.048706,1621.645386,16284
2019-09-05,1675.048706,1739.173340,1675.048706,1685.325073,1631.594116,289114
2019-09-06,1688.407959,1695.807007,1604.758301,1685.325073,1631.594116,1741236
2019-09-09,1685.325073,1721.497925,1685.325073,1719.237061,1664.424927,283095
2019-09-10,1708.755249,1746.777832,1716.154175,1746.777832,1691.087646,172492
2019-09-11,1744.722534,1744.722534,1696.218018,1709.988403,1655.471191,81570
2019-09-12,1706.905518,1746.983276,1706.905518,1733.213013,1677.955322,194139
2019-09-13,1746.983276,1811.930054,1709.988403,1798.776245,1741.428345,114106
2019-09-16,1829.194336,1813.779663,1733.624023,1808.436035,1750.780151,157312
2019-09-17,1763.630981,1765.480835,1716.359741,1745.955688,1690.291748,110428
2019-09-18,1712.043701,1808.025024,1730.952148,1787.883301,1730.882690,167306
2019-09-19,1728.485840,1808.641602,1728.485840,1788.088745,1731.081543,94556
2019-09-20,1757.465210,1826.522461,1757.465210,1788.088745,1731.081543,445993
2019-09-23,1757.259644,1808.641602,1726.841553,1754.587769,1698.648682,90455
2019-09-25,1716.154175,1806.380859,1716.154175,1752.738159,1696.858032,98327
2019-09-26,1757.259644,1759.931641,1716.359741,1747.188843,1691.485596,257065
2019-09-27,1746.983276,1798.159668,1744.927979,1798.159668,1740.831421,182773
2019-09-30,1808.641602,1798.365234,1746.777832,1746.983276,1691.286621,335361
2019-10-01,1747.394409,1772.879761,1747.394409,1751.093872,1695.266113,59009
2019-10-02,1746.983276,1755.615479,1746.983276,1752.121460,1696.260986,60570
2019-10-03,1746.983276,1767.536133,1746.983276,1753.149048,1697.255737,690287
2019-10-04,1747.188843,1747.599854,1710.604980,1726.430542,1671.389160,138940
2019-10-07,1726.430542,1737.323486,1726.430542,1735.268311,1679.945068,46412
2019-10-08,1728.485840,1737.529053,1680.186890,1705.877808,1651.491699,282701
2019-10-09,1695.807007,1727.663696,1695.807007,1711.632568,1657.062988,354604
2019-10-10,1746.366699,1746.366699,1711.015991,1726.430542,1671.389160,163793
2019-10-11,1726.430542,1746.777832,1724.375244,1746.777832,1691.087646,39639
2019-10-14,1746.983276,1747.188843,1711.838135,1746.983276,1691.286621,344644
2019-10-15,1746.983276,1773.907349,1711.015991,1711.015991,1656.466064,240829
2019-10-16,1711.632568,1746.983276,1711.632568,1746.777832,1691.087646,36019
2019-10-17,1746.983276,1795.487793,1717.387451,1737.940063,1682.531738,229156
2019-10-18,1818.712402,1818.712402,1718.826050,1770.207886,1713.770752,1100359
2019-10-21,1788.499878,1788.499878,1699.917480,1767.536133,1711.184204,594922
2019-10-22,1767.330444,1843.375732,1695.601440,1726.430542,1671.389160,200094
2019-10-23,1702.178345,1730.746704,1695.601440,1710.810547,1656.267090,142112
2019-10-24,1742.872803,1717.798340,1669.910522,1695.601440,1641.542847,60425
2019-10-25,1713.893433,1713.893433,1652.851685,1670.938232,1617.666016,147206
2019-10-28,1685.530640,1697.451172,1644.219604,1668.882935,1615.676270,70496
2019-10-29,1668.882935,1669.088379,1545.566406,1630.654785,1578.666870,183882
2019-10-30,1633.943237,1644.219604,1616.062256,1644.219604,1591.799194,1026597
2019-10-31,1644.219604,1684.091919,1616.473389,1642.369751,1590.008301,63743
2019-11-01,1642.369751,1664.566772,1616.267944,1616.267944,1564.738647,661697
2019-11-04,1616.884399,1623.666748,1603.730713,1615.240234,1563.743774,487852
2019-11-05,1615.240234,1615.240234,1482.469482,1551.732178,1502.260376,1523017
2019-11-06,1551.732178,1615.034668,1479.797607,1551.321167,1501.862549,174468
2019-11-07,1510.626709,1616.473389,1480.619751,1541.250244,1492.112671,475527
2019-11-08,1552.759888,1553.582031,1533.851318,1549.471436,1500.071777,61208
2019-11-11,1552.759888,1613.184937,1526.041260,1572.285034,1522.158081,464220
2019-11-12,1572.285034,1627.777344,1541.455933,1572.285034,1522.158081,456595
2019-11-13,1563.036255,1599.620117,1563.036255,1592.426758,1541.657593,45687
2019-11-14,1563.036255,1602.703003,1563.036255,1582.561401,1532.106812,78412
2019-11-15,1643.397461,1643.397461,1563.036255,1563.036255,1513.204102,72014
2019-11-18,1623.050293,1623.050293,1562.214111,1562.214111,1512.408203,40490
2019-11-19,1562.419678,1581.944824,1562.214111,1562.419678,1512.607178,78539
2019-11-20,1582.561401,1621.406006,1484.319214,1552.143311,1502.658447,363669
2019-11-21,1531.385010,1602.908569,1531.385010,1582.561401,1532.106812,88212
2019-11-22,1603.114136,1645.863770,1563.241821,1582.561401,1532.106812,1559864
2019-11-25,1644.219604,1655.112549,1543.511108,1592.837646,1542.055420,327313
2019-11-26,1575.367920,1654.906982,1575.367920,1593.043335,1542.254517,116149
2019-11-27,1644.219604,1655.112549,1595.098511,1644.219604,1591.799194,95218
2019-11-28,1592.837646,1670.321655,1592.837646,1644.219604,1591.799194,60663
2019-11-29,1644.014160,1672.787842,1603.114136,1664.772339,1611.696655,382742
2019-12-02,1664.566772,1664.566772,1597.153809,1623.666748,1571.901611,142336
2019-12-03,1592.837646,1634.148682,1592.837646,1599.209106,1548.223755,1499142
2019-12-04,1592.837646,1603.114136,1572.285034,1603.114136,1552.004272,357052
2019-12-05,1603.114136,1603.114136,1582.561401,1582.561401,1532.106812,168653
2019-12-06,1582.766846,1603.114136,1580.506104,1593.659790,1542.851318,2915965
2019-12-09,1541.661377,1593.454346,1541.661377,1582.561401,1532.106812,109562
2019-12-10,1605.374878,1613.801514,1542.688965,1603.114136,1552.004272,127189
2019-12-11,1582.561401,1603.114136,1582.561401,1582.766846,1532.305664,1962360
2019-12-12,1593.043335,1648.330078,1582.766846,1592.837646,1542.055420,200411
2019-12-13,1586.877441,1654.290405,1502.611206,1596.948242,1546.034912,453978
2019-12-17,1593.043335,1623.666748,1572.285034,1599.003540,1548.024658,96405
2019-12-18,1623.461304,1623.461304,1490.279541,1551.321167,1501.862549,165812
2019-12-19,1510.215698,1623.050293,1407.863037,1490.485107,1442.966064,192227
2019-12-20,1541.455933,1541.455933,1362.646973,1464.383057,1417.696167,398759
2019-12-23,1516.587036,1537.345337,1461.300171,1461.300171,1414.711548,309934
2019-12-24,1438.692139,1479.592041,1438.692139,1464.794067,1418.093994,7439
2019-12-27,1469.726807,1541.455933,1464.177490,1466.438354,1419.685913,267005
