Date,Adj Close
8/19/2019,8489.432617
8/20/2019,8473.614258
8/21/2019,8402.432617
8/22/2019,8393.535156
8/23/2019,8037.625488
8/26/2019,7711.375
8/27/2019,7711.375
8/28/2019,7888.34082
8/29/2019,7859.67041
8/30/2019,7796.397949
9/2/2019,7725.21582
9/3/2019,7645.13623
9/4/2019,7772.67041
9/5/2019,7770.693359
9/6/2019,7773.65918
9/9/2019,7755.86377
9/10/2019,7702.477051
9/11/2019,7691.602051
9/12/2019,8113.750488
9/13/2019,8014.886719
9/16/2019,8304.557617
9/17/2019,8097.932129
9/18/2019,8111.772949
9/19/2019,8049.48877
9/20/2019,8263.035156
9/23/2019,8012.90918
9/25/2019,8008.955078
9/26/2019,8068.272949
9/27/2019,7936.78418
9/30/2019,8055.420898
10/1/2019,7757.84082
10/2/2019,7740.04541
10/3/2019,7741.03418
10/4/2019,7764.76123
10/7/2019,7915.03418
10/8/2019,7883.397949
10/9/2019,8037.625488
10/10/2019,8240.295898
10/11/2019,8502.285156
10/14/2019,8104.852539
10/15/2019,8353.989258
10/16/2019,8304.557617
10/17/2019,8207.670898
10/18/2019,8134.511719
10/21/2019,8205.693359
10/22/2019,8086.068848
10/23/2019,8121.659668
10/24/2019,8085.080078
10/25/2019,8067.284668
10/28/2019,7844.84082
10/29/2019,7790.46582
10/30/2019,7790.46582
10/31/2019,7790.46582
11/1/2019,7760.806641
11/4/2019,7759.818359
11/5/2019,7909.102539
11/6/2019,7859.67041
11/7/2019,7866.59082
11/8/2019,7771.681641
11/11/2019,7869.557129
11/12/2019,7786.51123
11/13/2019,7763.772461
11/14/2019,7711.375
11/15/2019,7866.59082
11/18/2019,7711.375
11/19/2019,7846.818359
11/20/2019,7945.682129
11/21/2019,7740.04541
11/22/2019,7712.363281
11/25/2019,7909.102539
11/26/2019,7859.67041
11/27/2019,7839.897949
11/28/2019,7810.23877
11/29/2019,7889.32959
12/2/2019,7731.147461
12/3/2019,7831
12/4/2019,7920
12/5/2019,7900
12/6/2019,8034
12/9/2019,8185
12/10/2019,7949
12/11/2019,7900
12/12/2019,7934
12/13/2019,8098
12/17/2019,7984
12/18/2019,7925
12/19/2019,8085
12/20/2019,7900
12/23/2019,7936
12/24/2019,7850
12/27/2019,8144
12/30/2019,7815
12/31/2019,7800
1/2/2020,8060
1/3/2020,7900
1/6/2020,7853
1/7/2020,8000
1/8/2020,7864
1/9/2020,7710
1/10/2020,7700
1/13/2020,7700
1/14/2020,8102
1/15/2020,8226
1/16/2020,8250
1/17/2020,8001
1/20/2020,7939
1/21/2020,7900
1/22/2020,8011
1/23/2020,7910
1/24/2020,7693
1/27/2020,7460
1/28/2020,7433
1/29/2020,7424
1/30/2020,7300
1/31/2020,7300
2/3/2020,7247
2/4/2020,7010
2/5/2020,6840
2/6/2020,6730
2/7/2020,6450
2/10/2020,6220
2/11/2020,6426
2/12/2020,6363
2/13/2020,6266
2/14/2020,6338
2/17/2020,6250
2/18/2020,6160
2/19/2020,6026
2/20/2020,5900
2/21/2020,5840
2/24/2020,5690
2/25/2020,5450
2/26/2020,5477
2/27/2020,5450
2/28/2020,5360
3/2/2020,5500
3/3/2020,5769
3/4/2020,5600
3/5/2020,5422
3/6/2020,5611
3/9/2020,5215
3/10/2020,5286
3/11/2020,4690
3/12/2020,4500
3/13/2020,4344
3/16/2020,3778
3/17/2020,3640
3/18/2020,3201
3/19/2020,2800
3/20/2020,2859
3/23/2020,2500
3/24/2020,2455
3/25/2020,2690
3/26/2020,2623
3/27/2020,2604
3/30/2020,2301
3/31/2020,2300
4/1/2020,2400
4/2/2020,2600
4/3/2020,2440
4/6/2020,2766
4/7/2020,3227
4/8/2020,3500
4/9/2020,3700
4/14/2020,3800
4/15/2020,3391
4/16/2020,3435
4/17/2020,3750
4/20/2020,3750
4/21/2020,3565
4/22/2020,3553
4/23/2020,3873
4/24/2020,3697
4/28/2020,3764
4/29/2020,4199
4/30/2020,4100
5/4/2020,3950
5/5/2020,3950
5/6/2020,3786
5/7/2020,3917
5/8/2020,3512
5/11/2020,3698
5/12/2020,3544
5/13/2020,3500
5/14/2020,3420
5/15/2020,3450
5/18/2020,3400
5/19/2020,3379
5/20/2020,3350
5/21/2020,3301
5/22/2020,3250
5/25/2020,3400
5/26/2020,3501
5/27/2020,3676
5/28/2020,3591
5/29/2020,3450
6/1/2020,3701
6/2/2020,4132
6/3/2020,4800
6/4/2020,4600
6/5/2020,4804
6/8/2020,4804
6/9/2020,4650
6/10/2020,4830
6/11/2020,4840
6/12/2020,4701
6/15/2020,4554
6/17/2020,4691
6/18/2020,4800
6/19/2020,4929
6/22/2020,4654
6/23/2020,4615
6/24/2020,4500
6/25/2020,4291
6/26/2020,4254
6/29/2020,4185
6/30/2020,3948
7/1/2020,3817
7/2/2020,3890
7/3/2020,3820
7/6/2020,3744
7/7/2020,3610
7/8/2020,3690
7/9/2020,3667
7/10/2020,3760
7/13/2020,3730
7/14/2020,3684
7/15/2020,3561
7/16/2020,3562
7/17/2020,3610
7/20/2020,3589
7/21/2020,3723
7/22/2020,3700
7/23/2020,3710
7/24/2020,4033
7/27/2020,3901
7/28/2020,3941
7/29/2020,4045
7/30/2020,4025
7/31/2020,4183
8/3/2020,4250
8/4/2020,4375
8/5/2020,4275
8/6/2020,4275
8/7/2020,4360
8/11/2020,4600
8/12/2020,4600
8/13/2020,4673
8/14/2020,4772
8/17/2020,4715
8/18/2020,4707
8/19/2020,4725
8/20/2020,4700
8/21/2020,4704
8/24/2020,4771
8/25/2020,4745
8/26/2020,4500
8/27/2020,4555
8/28/2020,4640
8/31/2020,4577
9/1/2020,4724
9/2/2020,4580
9/3/2020,4590
9/4/2020,4395
9/7/2020,4500
9/8/2020,4700
9/9/2020,4518
9/10/2020,4866
9/11/2020,4765
9/14/2020,4760
9/15/2020,4740
9/16/2020,4830
9/17/2020,4820
9/18/2020,4821
9/21/2020,4782
9/22/2020,4879
9/23/2020,4850
9/25/2020,4600
9/28/2020,4675
9/29/2020,4699
9/30/2020,4668
10/1/2020,4862
10/2/2020,4951
10/5/2020,4945
10/6/2020,4872
10/7/2020,4860
10/8/2020,4849
10/9/2020,4848
10/12/2020,4900
10/13/2020,4799
10/14/2020,4800
10/15/2020,4699
10/16/2020,4482
10/19/2020,4450
10/20/2020,4408
10/21/2020,4147
10/22/2020,4200
10/23/2020,4650
10/26/2020,4707
10/27/2020,4605
10/28/2020,4470
10/29/2020,4411
10/30/2020,4330
11/2/2020,4572
11/3/2020,4604
11/4/2020,4690
11/5/2020,4684
11/6/2020,4450
11/9/2020,4729
11/10/2020,4570
11/11/2020,4482
11/12/2020,4418
11/13/2020,4451
11/16/2020,4500
11/17/2020,4585
11/18/2020,4636
11/19/2020,4600
11/20/2020,4439
11/23/2020,4450
11/24/2020,4450
11/25/2020,4476
11/26/2020,4573
11/27/2020,4755
11/30/2020,4700
12/1/2020,4810
12/2/2020,4572
12/3/2020,4712
12/4/2020,4700
12/7/2020,4630
12/8/2020,4758
12/9/2020,4830
12/10/2020,4600
12/11/2020,4500
12/14/2020,4600
12/15/2020,4830
12/17/2020,4553
12/18/2020,4500
12/21/2020,4536
12/22/2020,4550
12/23/2020,4709
12/24/2020,4813
12/28/2020,4900
12/29/2020,4900
12/30/2020,4850
12/31/2020,4895
1/4/2021,4764
1/5/2021,4550
1/6/2021,4450
1/7/2021,4652
1/8/2021,4648
1/11/2021,4600
1/12/2021,4600
1/13/2021,4534
1/14/2021,4448
1/15/2021,4441
1/18/2021,4470
1/19/2021,4589
1/20/2021,4600
1/21/2021,4473
1/22/2021,4500
1/25/2021,4650
1/26/2021,4580
1/27/2021,4529
1/28/2021,4350
1/29/2021,4448
2/1/2021,4325
2/2/2021,4377
2/3/2021,4400
2/4/2021,4400
2/5/2021,4670
2/8/2021,4704
2/9/2021,4946
2/10/2021,4941
2/11/2021,4988
2/12/2021,4985
2/15/2021,5127
2/16/2021,4989
2/17/2021,4925
2/18/2021,4815
2/19/2021,4725
2/22/2021,4774
2/23/2021,4759
2/24/2021,4709
2/25/2021,4700
2/26/2021,4603
3/1/2021,4597
3/2/2021,4680
3/3/2021,4814
3/4/2021,4775
3/5/2021,4783
3/8/2021,4800
3/9/2021,4785
3/10/2021,4805
3/11/2021,4964
3/12/2021,5050
3/15/2021,5050
3/16/2021,4923
3/17/2021,5026
3/18/2021,5049
3/19/2021,5000
3/23/2021,4934
3/24/2021,4965
3/25/2021,4975
3/26/2021,5050
3/29/2021,5199
3/30/2021,5233
3/31/2021,5300
4/1/2021,5566
4/6/2021,5669
4/7/2021,5900
4/8/2021,6191
4/9/2021,6200
4/12/2021,6230
4/13/2021,6235
4/14/2021,6150
4/15/2021,6150
4/16/2021,6035
4/19/2021,5908
4/20/2021,5750
4/21/2021,5644
4/22/2021,5650
4/23/2021,5714
4/26/2021,5654
4/28/2021,5828
4/29/2021,5825
4/30/2021,5800
5/3/2021,5767
5/4/2021,5819
5/5/2021,5767
5/6/2021,5901
5/7/2021,5710
5/10/2021,5666
5/11/2021,5456
5/12/2021,5613
5/13/2021,5835
5/14/2021,5832
5/17/2021,5774
5/18/2021,5735
5/19/2021,5780
5/20/2021,5703
5/21/2021,5517
5/24/2021,5375
5/25/2021,5259
5/26/2021,5550
5/27/2021,5651
5/28/2021,5995
5/31/2021,6182
6/1/2021,6199
6/2/2021,6349
6/3/2021,6221
6/4/2021,6135
6/7/2021,5935
6/8/2021,5996
6/9/2021,6000
6/10/2021,5787
6/11/2021,5853
6/14/2021,5981
6/15/2021,5740
6/17/2021,5700
6/18/2021,5665
6/21/2021,5533
6/22/2021,5550
6/23/2021,5464
6/24/2021,5378
6/25/2021,5388
6/28/2021,5135
6/29/2021,5422
6/30/2021,5475
7/1/2021,5466
7/2/2021,5500
7/5/2021,5638
7/6/2021,5340
7/7/2021,5254
7/8/2021,5200
7/9/2021,5454
7/12/2021,5770
7/13/2021,5640
7/14/2021,5691
7/15/2021,5509
7/16/2021,5344
7/19/2021,5450
7/20/2021,5441
7/21/2021,5646
7/22/2021,5695
7/23/2021,5624
7/26/2021,5526
7/27/2021,5505
7/28/2021,5368
7/29/2021,5450
7/30/2021,5500
8/2/2021,5450
8/3/2021,5500
8/4/2021,5368
8/5/2021,5348
8/6/2021,5401
8/10/2021,5376
8/11/2021,5568
8/12/2021,5585
8/13/2021,5400
8/16/2021,5500
8/17/2021,5566
8/18/2021,5467
8/19/2021,5428
8/20/2021,5350
8/23/2021,5350
8/24/2021,5400
8/25/2021,5500
8/26/2021,5500
8/27/2021,5407
8/30/2021,5517
8/31/2021,5650
9/1/2021,5590
9/2/2021,5765
9/3/2021,5726
9/6/2021,5725
9/7/2021,5800
9/8/2021,5772
9/9/2021,5770
9/10/2021,5950
9/13/2021,6000
9/14/2021,6006
9/15/2021,5830
9/16/2021,5900
9/17/2021,5892
9/20/2021,5850
9/21/2021,6030
9/22/2021,6048
9/23/2021,5851
9/27/2021,5793
9/28/2021,5775
9/29/2021,5850
9/30/2021,5800
10/1/2021,5800
10/4/2021,5698
10/5/2021,5687
10/6/2021,5750
10/7/2021,5700
10/8/2021,5690
10/11/2021,5703
10/12/2021,5914
10/13/2021,6011
10/14/2021,6448
10/15/2021,6840
10/18/2021,6800
10/19/2021,6860
10/20/2021,6872
10/21/2021,6833
10/22/2021,6780
10/25/2021,6920
10/26/2021,6803
10/27/2021,6900
10/28/2021,7250
10/29/2021,7366
11/2/2021,7198
11/3/2021,6913
11/4/2021,7363
11/5/2021,7300
11/8/2021,7455
11/9/2021,7500
11/10/2021,7420
11/11/2021,7400
11/12/2021,7305
11/15/2021,7317
11/16/2021,7300
11/17/2021,7400
11/18/2021,7350
11/19/2021,7000
11/22/2021,7013
11/23/2021,6900
11/24/2021,6920
11/25/2021,7058
11/26/2021,6556
11/29/2021,6954
11/30/2021,6800
12/1/2021,6709
12/2/2021,6886
12/3/2021,7000
12/6/2021,6909
12/7/2021,7031
12/8/2021,7011
12/9/2021,7049
12/10/2021,7037
12/13/2021,6625
12/14/2021,6773
12/15/2021,6840
12/17/2021,7490
12/20/2021,7378
12/21/2021,7553
12/22/2021,7560
12/23/2021,7550
12/24/2021,7650
12/28/2021,7756
12/29/2021,7816
12/30/2021,7752
12/31/2021,7816
1/3/2022,7720
1/4/2022,7700
1/5/2022,7753
1/6/2022,7774
1/7/2022,7725
1/10/2022,7630
1/11/2022,7700
1/12/2022,7815
1/13/2022,7907
1/14/2022,7951
1/17/2022,8000
1/18/2022,7850
1/19/2022,7801
1/20/2022,7812
1/21/2022,7698
1/24/2022,7489
1/25/2022,7010
1/26/2022,7190
1/27/2022,7200
1/28/2022,6925
1/31/2022,7098
2/1/2022,7240
2/2/2022,7000
2/3/2022,7333
2/4/2022,7112
2/7/2022,7090
2/8/2022,7360
2/9/2022,7100
2/10/2022,7000
2/11/2022,7130
2/14/2022,7334
2/15/2022,7377
2/16/2022,7235
2/17/2022,7796
2/18/2022,7291
2/21/2022,7001
2/22/2022,7005
2/23/2022,6900
2/24/2022,6822
2/25/2022,7132
2/28/2022,7153
3/1/2022,7120
3/2/2022,7005
3/3/2022,7000
3/4/2022,6740
3/7/2022,6359
3/8/2022,6065
3/9/2022,6090
3/10/2022,6200
3/11/2022,6100
3/14/2022,6300
3/15/2022,6096
3/16/2022,6174
3/17/2022,6417
3/18/2022,6378
3/22/2022,6488
3/23/2022,6340
3/24/2022,6375
3/25/2022,6342
3/28/2022,6220
3/29/2022,6310
3/30/2022,6423
3/31/2022,6321
4/1/2022,6394
4/4/2022,6725
4/5/2022,6751
4/6/2022,6885
4/7/2022,6375
4/8/2022,6272
4/11/2022,6269
4/12/2022,6311
4/13/2022,6171
4/14/2022,6128
4/19/2022,6041
4/20/2022,6548
4/21/2022,6114
4/22/2022,6039
4/25/2022,5880
4/26/2022,6050
4/28/2022,6352
4/29/2022,6380
5/3/2022,6250
5/4/2022,6250
5/5/2022,6340
5/6/2022,6230
5/9/2022,6050
5/10/2022,5801
5/11/2022,5900
5/12/2022,6184
5/13/2022,6250
5/16/2022,6250
5/17/2022,6056
5/18/2022,5657
5/19/2022,5590
5/20/2022,5400
5/23/2022,5645
5/24/2022,5498
5/25/2022,5353
5/26/2022,5638
5/27/2022,5712
5/30/2022,5860
5/31/2022,6134
6/1/2022,6223
6/2/2022,6630
6/3/2022,6700
6/6/2022,6749
6/7/2022,6800
6/8/2022,6706
6/9/2022,6530
6/10/2022,6277
6/13/2022,6130
6/14/2022,6125
6/15/2022,6360
6/17/2022,6500
6/20/2022,6353
6/21/2022,6500
6/22/2022,6214
6/23/2022,6355
6/24/2022,6340
6/27/2022,5973
6/28/2022,6130
6/29/2022,6000
6/30/2022,5922
7/1/2022,5870
7/4/2022,6003
7/5/2022,6219
7/6/2022,6010
7/7/2022,6060
7/8/2022,6030
7/11/2022,6100
7/12/2022,6060
7/13/2022,6256
7/14/2022,6125
7/15/2022,6100
7/18/2022,6400
7/19/2022,6200
7/20/2022,6250
7/21/2022,6250
7/22/2022,6100
7/25/2022,6280
7/26/2022,6225
7/27/2022,6065
7/28/2022,6228
7/29/2022,6370
8/1/2022,6395
8/2/2022,6721
8/3/2022,6620
8/4/2022,6600
8/5/2022,6520
8/8/2022,6620
8/10/2022,6584
8/11/2022,6302
8/12/2022,6330
8/15/2022,6153
8/16/2022,6254
8/17/2022,6278
8/18/2022,6180
8/19/2022,6026
8/22/2022,5860
8/23/2022,5760
8/24/2022,5700
8/25/2022,5795
8/26/2022,5736
8/29/2022,5700
8/30/2022,5675
8/31/2022,5700
9/1/2022,5558
9/2/2022,5824
9/5/2022,5761
9/6/2022,5719
9/7/2022,5818
9/8/2022,6018
9/9/2022,5920
9/12/2022,6266
9/13/2022,6384
9/14/2022,6423
9/15/2022,6000
9/16/2022,5925
