Date,Adj Close
9/17/2018,9909.541016
9/18/2018,10204.23438
9/19/2018,10187.53516
9/20/2018,9978.302734
9/21/2018,10088.32227
9/25/2018,10093.2334
9/26/2018,10117.79102
9/27/2018,10216.02246
9/28/2018,10151.18945
10/1/2018,10063.76367
10/2/2018,9949.816406
10/3/2018,9651.194336
10/4/2018,9331.943359
10/5/2018,9073.595703
10/8/2018,9051.00293
10/9/2018,9169.862305
10/10/2018,9019.568359
10/11/2018,8586.370117
10/12/2018,9199.331055
10/15/2018,9094.224609
10/16/2018,9347.660156
10/17/2018,8993.045898
10/18/2018,9029.391602
10/19/2018,9191.472656
10/22/2018,9324.084961
10/23/2018,8988.134766
10/24/2018,9224.871094
10/25/2018,9387.93457
10/26/2018,9007.78125
10/29/2018,9331.943359
10/30/2018,9063.772461
10/31/2018,9434.103516
11/1/2018,9801.487305
11/2/2018,9823.098633
11/5/2018,10014.64844
11/6/2018,10314.25293
11/7/2018,10432.12988
11/8/2018,10477.31641
11/9/2018,10333.89941
11/12/2018,9987.143555
11/13/2018,9812.292969
11/14/2018,9702.274414
11/15/2018,9862.390625
11/16/2018,9727.814453
11/19/2018,9830.957031
11/20/2018,9765.141602
11/21/2018,9828.992188
11/22/2018,9951.78125
11/23/2018,9970.444336
11/26/2018,10378.10352
11/27/2018,10363.36816
11/28/2018,10493.0332
11/29/2018,10574.56543
11/30/2018,10319.16504
12/3/2018,10266.12012
12/4/2018,10580.45898
12/5/2018,10301.4834
12/6/2018,10113.86231
12/7/2018,10412.48438
12/10/2018,10208.16406
12/11/2018,10017.5957
12/12/2018,9830.957031
12/13/2018,9773.982422
12/14/2018,9631.547852
12/18/2018,9792.646484
12/19/2018,9823.098633
12/20/2018,10066.71094
12/21/2018,9715.043945
12/24/2018,9604.042969
12/27/2018,9641.371094
12/28/2018,10117.79102
12/31/2018,10168.87109
1/2/2019,9714.061523
1/3/2019,9823.098633
1/4/2019,9922.311523
1/7/2019,9950.798828
1/8/2019,10198.34082
1/9/2019,10427.21875
1/10/2019,10829.96582
1/11/2019,11007.76367
1/14/2019,11213.06641
1/15/2019,11357.46582
1/16/2019,11415.42285
1/17/2019,10931.14356
1/18/2019,10918.37402
1/21/2019,11266.11133
1/22/2019,8904.638672
1/23/2019,9271.040039
1/24/2019,9248.447266
1/25/2019,9187.543945
1/28/2019,9223.889648
1/29/2019,9332.925781
1/30/2019,8992.064453
1/31/2019,9037.25
2/1/2019,9037.25
2/4/2019,8945.895508
2/5/2019,8924.285156
2/6/2019,8774.973633
2/7/2019,8644.326172
2/8/2019,8600.12207
2/11/2019,8609.945313
2/12/2019,8773.991211
2/13/2019,8840.788086
2/14/2019,8791.672852
2/15/2019,8970.453125
2/18/2019,9037.25
2/19/2019,8742.557617
2/20/2019,8597.175781
2/21/2019,8530.378906
2/22/2019,8741.575195
2/25/2019,8919.373047
2/26/2019,9135.481445
2/27/2019,9145.304688
2/28/2019,8556.900391
3/1/2019,8703.264648
3/4/2019,8832.929688
3/5/2019,8840.788086
3/6/2019,8791.672852
3/7/2019,8789.708008
3/8/2019,8840.788086
3/11/2019,8852.576172
3/12/2019,8890.885742
3/13/2019,8840.788086
3/14/2019,8840.788086
3/15/2019,8615.839844
3/18/2019,8346.686523
3/19/2019,8064.763672
3/20/2019,7662.016602
3/22/2019,7760.247559
3/25/2019,7761.22998
3/26/2019,7774
3/27/2019,7853
3/28/2019,7800
3/29/2019,7950
4/1/2019,8241
4/2/2019,8124
4/3/2019,8135
4/4/2019,8075
4/5/2019,8100
4/8/2019,7991
4/9/2019,8090
4/10/2019,8200
4/11/2019,7950
4/12/2019,8000
4/15/2019,7970
4/16/2019,8065
4/17/2019,8580
4/18/2019,8950
4/23/2019,8920
4/24/2019,8862
4/25/2019,9000
4/26/2019,9039
4/29/2019,9109
4/30/2019,9422
5/2/2019,9260
5/3/2019,9425
5/6/2019,9114
5/7/2019,8750
5/9/2019,8605
5/10/2019,8757
5/13/2019,8600
5/14/2019,8437
5/15/2019,8268
5/16/2019,8303
5/17/2019,8150
5/20/2019,7820
5/21/2019,7669
5/22/2019,7800
5/23/2019,6775
5/24/2019,6587
5/27/2019,6618
5/28/2019,6400
5/29/2019,6399
5/30/2019,6365
5/31/2019,6735
6/3/2019,6608
6/4/2019,6456
6/5/2019,6185
6/6/2019,6256
6/7/2019,6426
6/10/2019,6637
6/11/2019,6700
6/12/2019,6640
6/13/2019,6347
6/14/2019,6300
6/18/2019,6538
6/19/2019,6600
6/20/2019,6545
6/21/2019,6440
6/24/2019,6350
6/25/2019,6235
6/26/2019,6315
6/27/2019,6319
6/28/2019,6220
7/1/2019,6297
7/2/2019,6206
7/3/2019,6320
7/4/2019,6431
7/5/2019,6397
7/8/2019,6328
7/9/2019,6250
7/10/2019,6330
7/11/2019,6330
7/12/2019,6435
7/15/2019,6357
7/16/2019,6410
7/17/2019,6307
7/18/2019,6269
7/19/2019,6450
7/22/2019,6355
7/23/2019,6486
7/24/2019,6325
7/25/2019,6058
7/26/2019,5966
7/29/2019,5890
7/30/2019,4980
7/31/2019,5125
8/1/2019,4986
8/2/2019,5011
8/5/2019,4894
8/6/2019,4781
8/7/2019,4678
8/8/2019,4662
8/12/2019,4499
8/13/2019,4587
8/14/2019,4423
8/15/2019,4502
8/16/2019,4490
8/19/2019,4423
8/20/2019,4370
8/21/2019,4249
8/22/2019,4367
8/23/2019,4026
8/26/2019,3960
8/27/2019,3960
8/28/2019,3958
8/29/2019,4269
8/30/2019,4499
9/2/2019,4294
9/3/2019,4300
9/4/2019,4353
9/5/2019,4629
9/6/2019,4800
9/9/2019,4715
9/10/2019,4730
9/11/2019,4777
9/12/2019,4885
9/13/2019,4589
